age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit,log_balance
34,technician,single,tertiary,no,2671,no,no,cellular,19,aug,119,9,-1,0,unknown,no,7.890582534656536
50,admin.,divorced,secondary,no,3240,no,no,cellular,21,nov,144,2,-1,0,unknown,no,8.083637203141548
27,self-employed,single,tertiary,no,147,no,no,cellular,22,jun,111,5,-1,0,unknown,no,4.997212273764115
56,retired,married,primary,no,63,no,no,cellular,19,aug,122,2,-1,0,unknown,no,4.1588830833596715
44,technician,married,secondary,no,7863,no,no,cellular,26,aug,59,6,-1,0,unknown,no,8.970050661827003
45,admin.,single,secondary,no,946,yes,no,cellular,21,nov,56,2,175,4,failure,no,6.853299093186078
45,management,married,secondary,yes,237,yes,no,cellular,21,nov,526,1,-1,0,unknown,no,5.472270673671475
37,student,divorced,tertiary,no,0,no,no,telephone,30,jul,100,6,-1,0,unknown,no,0.0
26,blue-collar,married,secondary,no,245,yes,no,unknown,28,may,146,2,-1,0,unknown,no,5.5053315359323625
32,services,married,secondary,no,315,no,no,cellular,4,aug,149,1,-1,0,unknown,no,5.755742213586912
25,student,single,secondary,no,1139,yes,no,unknown,15,may,22,3,-1,0,unknown,no,7.038783541388542
48,management,married,secondary,no,0,yes,no,telephone,23,jul,90,2,-1,0,unknown,no,0.0
29,services,married,primary,no,-102,no,no,unknown,4,jul,134,1,-1,0,unknown,no,
46,management,married,tertiary,no,3984,no,no,cellular,13,aug,77,2,-1,0,unknown,no,8.290292591224315
34,blue-collar,married,secondary,no,1988,yes,no,telephone,29,jan,53,1,266,2,failure,no,7.5953872788539725
46,management,married,tertiary,no,125,yes,no,telephone,12,may,81,5,-1,0,unknown,no,4.836281906951478
31,blue-collar,married,secondary,no,505,yes,no,cellular,17,apr,218,4,329,2,other,no,6.226536669287466
39,technician,married,secondary,no,834,yes,yes,cellular,20,apr,390,1,-1,0,unknown,no,6.727431724850855
29,admin.,married,secondary,no,494,yes,no,unknown,26,may,341,2,-1,0,unknown,no,6.20455776256869
38,blue-collar,single,primary,no,947,yes,no,cellular,12,may,361,2,-1,0,unknown,no,6.854354502255021
40,unemployed,divorced,secondary,no,262,yes,no,unknown,14,may,163,5,-1,0,unknown,no,5.572154032177765
39,management,married,tertiary,no,141,yes,no,cellular,13,may,788,2,331,6,other,no,4.955827057601261
49,technician,divorced,secondary,no,-236,yes,no,unknown,26,may,204,2,-1,0,unknown,no,
34,management,single,tertiary,no,2555,yes,no,cellular,26,may,129,2,-1,0,unknown,no,7.846198815497425
30,technician,single,secondary,no,298,yes,no,unknown,16,may,164,2,-1,0,unknown,no,5.700443573390686
57,entrepreneur,married,secondary,no,1179,no,no,cellular,19,aug,189,2,-1,0,unknown,no,7.07326971745971
34,services,married,primary,no,31,no,yes,cellular,9,jul,53,3,-1,0,unknown,no,3.4657359027997265
21,student,single,secondary,no,357,no,no,cellular,2,sep,115,3,-1,0,unknown,no,5.8805329864007
35,self-employed,single,tertiary,no,1129,yes,no,cellular,21,nov,64,2,184,2,failure,no,7.029972911706386
39,technician,single,tertiary,no,861,no,no,unknown,20,jun,32,5,-1,0,unknown,no,6.759255270663693
42,housemaid,married,primary,yes,16,no,no,unknown,11,jun,79,1,-1,0,unknown,no,2.833213344056216
25,services,single,secondary,no,895,yes,no,unknown,3,jun,167,1,-1,0,unknown,no,6.79794041297493
27,services,single,secondary,no,504,yes,no,cellular,18,may,106,5,362,8,other,no,6.22455842927536
33,management,single,secondary,no,2955,yes,no,cellular,18,may,178,2,-1,0,unknown,no,7.991592282068092
51,services,married,secondary,no,122,no,yes,cellular,6,aug,499,2,-1,0,unknown,no,4.812184355372417
32,management,married,tertiary,no,2204,no,no,cellular,27,aug,123,4,-1,0,unknown,no,7.6984827878809465
53,blue-collar,married,unknown,no,111,no,no,unknown,20,jun,39,3,-1,0,unknown,no,4.718498871295094
29,management,single,tertiary,no,1566,yes,no,unknown,4,jun,233,1,-1,0,unknown,no,7.356918242356021
33,admin.,divorced,secondary,no,661,yes,no,cellular,4,may,90,4,167,3,failure,no,6.495265555937008
33,management,single,tertiary,no,2485,yes,no,cellular,2,nov,91,2,-1,0,unknown,no,7.818430272070656
32,services,married,secondary,no,3756,yes,no,unknown,4,jun,85,3,-1,0,unknown,no,8.231376045573969
31,blue-collar,married,secondary,no,43,yes,no,unknown,19,may,405,3,-1,0,unknown,no,3.784189633918261
45,management,married,tertiary,no,1529,no,no,cellular,30,jun,160,1,-1,0,unknown,no,7.333023014386481
57,services,married,secondary,no,84,yes,no,unknown,15,may,59,1,-1,0,unknown,no,4.442651256490317
47,services,married,secondary,no,311,yes,yes,cellular,12,may,238,1,301,3,failure,no,5.7430031878094825
52,blue-collar,married,secondary,no,408,no,no,cellular,29,jan,338,2,-1,0,unknown,no,6.013715156042802
56,housemaid,divorced,secondary,no,1866,no,yes,cellular,1,oct,760,1,-1,0,unknown,no,7.532088143541722
51,blue-collar,married,primary,no,42,yes,no,cellular,12,may,51,2,342,3,failure,no,3.7612001156935624
40,student,married,secondary,no,260,no,no,cellular,19,nov,52,1,152,6,failure,no,5.564520407322694
30,management,married,tertiary,no,2994,yes,no,cellular,26,mar,156,1,137,1,other,no,8.00469951054955
39,management,married,tertiary,no,0,no,no,unknown,27,may,205,8,-1,0,unknown,no,0.0
42,admin.,married,secondary,no,1133,yes,no,cellular,4,feb,161,4,212,3,failure,no,7.033506484287697
25,management,single,tertiary,no,2305,no,no,cellular,3,feb,207,1,-1,0,unknown,no,7.743269700829004
60,retired,married,secondary,no,143,no,no,telephone,30,jan,345,1,-1,0,unknown,no,4.969813299576001
37,management,married,primary,no,4721,no,no,telephone,28,jan,46,1,-1,0,unknown,no,8.459987717645458
48,blue-collar,married,primary,no,5366,yes,no,unknown,21,may,248,3,-1,0,unknown,no,8.588024372176829
32,management,married,tertiary,no,71,no,no,cellular,2,feb,75,1,-1,0,unknown,no,4.276666119016055
33,admin.,single,secondary,no,1437,yes,no,unknown,21,may,641,1,-1,0,unknown,no,7.271008538280992
51,housemaid,married,primary,no,1093,no,yes,unknown,18,jun,18,1,-1,0,unknown,no,6.9975959829819265
43,admin.,married,secondary,no,817,yes,yes,cellular,21,nov,51,1,-1,0,unknown,no,6.706862336602747
31,blue-collar,married,primary,no,196,no,no,cellular,7,aug,248,1,-1,0,unknown,no,5.2832037287379885
36,housemaid,married,secondary,no,205,yes,no,telephone,18,nov,176,4,-1,0,unknown,no,5.327876168789581
58,self-employed,married,secondary,no,0,yes,no,telephone,3,feb,702,3,264,9,failure,no,0.0
33,blue-collar,married,primary,no,1002,yes,no,unknown,30,may,201,4,-1,0,unknown,no,6.910750787961936
31,technician,single,secondary,no,2916,no,no,cellular,14,aug,174,2,-1,0,unknown,no,7.978310969867722
28,technician,single,tertiary,no,4513,yes,no,unknown,27,may,167,3,-1,0,unknown,no,8.414938957377482
29,blue-collar,married,primary,no,7,yes,no,cellular,12,may,69,3,-1,0,unknown,no,2.0794415416798357
34,technician,married,secondary,no,0,no,no,cellular,28,aug,183,10,-1,0,unknown,no,0.0
31,technician,single,secondary,no,253,no,no,cellular,13,jan,262,1,-1,0,unknown,no,5.537334267018537
31,services,married,secondary,no,28,yes,no,unknown,8,may,101,1,-1,0,unknown,no,3.367295829986474
37,admin.,divorced,tertiary,no,-65,no,no,cellular,21,jul,226,1,-1,0,unknown,no,
32,services,divorced,tertiary,no,376,yes,no,unknown,20,may,102,2,-1,0,unknown,no,5.932245187448011
42,management,married,secondary,no,1018,no,no,cellular,29,jul,305,2,-1,0,unknown,no,6.926577033222725
34,technician,married,secondary,no,260,yes,no,cellular,17,apr,20,2,238,2,failure,no,5.564520407322694
74,retired,married,primary,no,5539,no,no,cellular,12,jul,390,2,159,3,failure,no,8.61974977974133
60,services,divorced,secondary,no,758,no,no,cellular,3,feb,282,1,-1,0,unknown,no,6.6320017773956295
32,unemployed,married,secondary,no,262,no,no,cellular,29,jan,203,1,-1,0,unknown,no,5.572154032177765
47,technician,divorced,secondary,no,236,no,no,cellular,18,aug,263,4,-1,0,unknown,no,5.4680601411351315
45,services,divorced,secondary,no,396,yes,yes,cellular,1,apr,251,4,329,4,failure,no,5.983936280687191
50,entrepreneur,married,secondary,no,1857,no,yes,unknown,19,jun,26,2,-1,0,unknown,no,7.527255919373784
39,self-employed,married,secondary,no,4722,yes,no,unknown,17,jun,483,1,-1,0,unknown,no,8.460199469896118
60,retired,divorced,secondary,no,935,no,no,cellular,31,jul,8,17,-1,0,unknown,no,6.8416154764775925
47,management,married,unknown,no,4567,no,no,telephone,31,jul,921,4,-1,0,unknown,no,8.426830751335846
40,admin.,divorced,secondary,no,220,yes,no,cellular,18,may,197,2,-1,0,unknown,no,5.3981627015177525
26,blue-collar,single,secondary,no,8,yes,no,cellular,13,may,167,1,-1,0,unknown,no,2.1972245773362196
43,management,single,secondary,no,109,yes,no,unknown,27,may,64,3,-1,0,unknown,no,4.700480365792417
30,unemployed,single,secondary,no,0,yes,no,cellular,16,apr,137,1,-1,0,unknown,no,0.0
34,entrepreneur,married,secondary,no,456,yes,yes,cellular,28,aug,137,8,-1,0,unknown,no,6.124683390894205
35,technician,married,secondary,no,5553,yes,no,cellular,6,apr,371,3,136,7,failure,no,8.622273667866745
21,student,single,unknown,no,137,yes,no,unknown,12,may,198,3,-1,0,unknown,no,4.927253685157205
52,admin.,married,secondary,no,299,no,no,cellular,19,nov,310,4,-1,0,unknown,no,5.703782474656201
31,admin.,single,secondary,no,162,yes,no,unknown,28,may,247,1,-1,0,unknown,no,5.093750200806762
42,technician,divorced,secondary,no,1533,no,yes,cellular,5,aug,86,1,-1,0,unknown,no,7.335633981927201
31,entrepreneur,single,unknown,no,301,yes,no,cellular,4,feb,371,1,-1,0,unknown,no,5.71042701737487
58,management,married,tertiary,no,1697,no,no,unknown,20,jun,55,2,-1,0,unknown,no,7.437206366871292
51,management,married,secondary,no,441,yes,no,cellular,7,may,189,2,167,2,other,no,6.091309882077698
38,entrepreneur,married,tertiary,no,898,yes,no,unknown,6,may,132,2,-1,0,unknown,no,6.80128303447162
32,technician,single,secondary,no,945,no,no,cellular,4,may,312,3,-1,0,unknown,no,6.852242569051878
31,entrepreneur,divorced,tertiary,no,0,yes,no,cellular,18,nov,164,1,-1,0,unknown,no,0.0
36,blue-collar,single,tertiary,no,1830,no,no,cellular,14,oct,183,1,91,11,failure,no,7.5126175446745105
33,blue-collar,married,tertiary,no,6138,yes,no,unknown,20,may,369,1,-1,0,unknown,no,8.722417141427496
47,technician,divorced,unknown,no,442,yes,no,cellular,11,may,85,1,-1,0,unknown,no,6.093569770045136
52,management,married,tertiary,no,0,no,no,cellular,12,aug,106,2,-1,0,unknown,no,0.0
42,blue-collar,married,primary,no,1556,no,yes,cellular,8,jul,113,1,-1,0,unknown,no,7.350516171833998
39,admin.,divorced,secondary,no,83,yes,no,cellular,30,jul,69,6,-1,0,unknown,no,4.430816798843313
31,admin.,single,secondary,no,430,yes,no,cellular,15,apr,103,2,-1,0,unknown,no,6.066108090103747
52,services,married,secondary,no,-336,no,yes,unknown,12,jun,111,8,-1,0,unknown,no,
40,blue-collar,divorced,unknown,no,528,yes,no,cellular,13,may,340,2,357,5,failure,no,6.270988431858299
29,blue-collar,married,primary,no,111,yes,no,cellular,6,may,14,11,-1,0,unknown,no,4.718498871295094
49,management,single,tertiary,no,1556,yes,no,cellular,28,jul,674,3,-1,0,unknown,no,7.350516171833998
57,management,divorced,tertiary,no,408,yes,no,cellular,13,may,402,2,351,1,failure,no,6.013715156042802
35,technician,married,secondary,no,1067,no,yes,cellular,12,aug,179,6,-1,0,unknown,no,6.97354301952014
26,blue-collar,single,secondary,no,277,no,no,unknown,14,may,514,2,-1,0,unknown,no,5.627621113690637
35,blue-collar,married,secondary,no,257,yes,no,cellular,14,may,186,1,-1,0,unknown,no,5.552959584921617
31,management,single,tertiary,no,0,yes,yes,cellular,14,may,117,3,352,3,failure,no,0.0
57,management,divorced,tertiary,no,2549,no,no,cellular,17,jul,193,2,-1,0,unknown,no,7.843848638152472
32,services,divorced,secondary,no,4612,yes,no,cellular,24,jul,937,4,-1,0,unknown,no,8.43663368355782
87,retired,married,secondary,no,433,no,no,telephone,15,dec,150,1,-1,0,unknown,no,6.073044534100405
44,self-employed,married,unknown,no,680,yes,no,telephone,30,jul,84,4,-1,0,unknown,no,6.523562306149512
41,blue-collar,single,secondary,no,3851,no,no,cellular,19,nov,130,1,-1,0,unknown,no,8.256347772918016
36,management,single,tertiary,no,442,yes,yes,cellular,29,jul,102,3,-1,0,unknown,no,6.093569770045136
56,services,married,secondary,no,642,yes,no,cellular,30,jan,16,1,2,3,other,no,6.466144724237619
35,blue-collar,single,secondary,no,487,yes,no,unknown,15,may,117,1,-1,0,unknown,no,6.1903154058531475
46,admin.,married,secondary,no,171,yes,yes,cellular,11,oct,251,1,430,1,failure,no,5.147494476813453
32,technician,single,tertiary,no,13711,yes,no,cellular,14,may,638,1,175,3,success,no,9.52602664083756
41,entrepreneur,married,secondary,no,187,no,yes,cellular,21,jul,354,1,-1,0,unknown,no,5.236441962829949
34,management,married,tertiary,no,101,yes,no,cellular,13,aug,209,5,-1,0,unknown,no,4.624972813284271
48,blue-collar,married,primary,no,343,no,no,unknown,19,jun,136,1,-1,0,unknown,no,5.840641657373398
31,unemployed,single,secondary,no,315,no,no,cellular,30,jan,130,1,2,1,other,no,5.755742213586912
41,services,married,secondary,no,205,yes,no,unknown,8,may,91,1,-1,0,unknown,no,5.327876168789581
36,blue-collar,married,primary,no,106,yes,no,cellular,29,jul,171,13,-1,0,unknown,no,4.672828834461906
31,technician,married,secondary,no,477,no,no,cellular,30,apr,146,1,-1,0,unknown,no,6.169610732491456
37,management,single,tertiary,no,2875,no,no,cellular,20,nov,110,2,-1,0,unknown,no,7.964155718840937
48,technician,married,secondary,no,1000,no,no,cellular,21,nov,104,2,-1,0,unknown,no,6.90875477931522
31,unemployed,married,secondary,no,-825,yes,no,unknown,7,may,179,2,-1,0,unknown,no,
42,admin.,married,secondary,no,534,yes,no,unknown,16,may,139,2,-1,0,unknown,no,6.282266746896006
50,blue-collar,married,unknown,no,452,no,no,cellular,20,aug,181,2,-1,0,unknown,no,6.115892125483034
47,management,married,secondary,no,623,yes,no,cellular,13,may,102,6,-1,0,unknown,no,6.436150368369428
43,technician,married,secondary,no,310,yes,no,unknown,29,may,291,1,-1,0,unknown,no,5.739792912179234
59,housemaid,married,secondary,no,454,no,no,cellular,21,aug,162,1,-1,0,unknown,no,6.12029741895095
35,management,single,tertiary,no,2306,no,no,cellular,18,aug,86,7,-1,0,unknown,no,7.7437032581737535
24,technician,single,secondary,no,-126,yes,yes,unknown,13,may,382,2,-1,0,unknown,no,
49,blue-collar,married,primary,no,399,no,no,cellular,29,jan,679,1,-1,0,unknown,no,5.991464547107982
47,services,married,secondary,no,0,yes,no,telephone,9,jul,250,1,-1,0,unknown,no,0.0
57,self-employed,married,secondary,no,2109,no,no,cellular,21,aug,107,6,-1,0,unknown,no,7.6544432264701125
29,management,married,tertiary,no,0,yes,yes,cellular,15,jul,218,1,-1,0,unknown,no,0.0
50,management,married,tertiary,no,-470,yes,no,cellular,19,nov,130,2,160,1,failure,no,
32,management,married,tertiary,no,81,yes,no,cellular,17,nov,120,1,-1,0,unknown,no,4.406719247264253
23,admin.,single,secondary,no,1104,yes,no,unknown,12,may,120,2,-1,0,unknown,no,7.007600613951853
41,technician,married,secondary,no,457,yes,yes,unknown,26,may,181,2,-1,0,unknown,no,6.126869184114185
48,blue-collar,divorced,primary,no,0,no,no,unknown,6,jun,248,2,-1,0,unknown,no,0.0
29,management,married,tertiary,no,941,yes,no,unknown,4,jun,570,11,-1,0,unknown,no,6.848005274576363
42,admin.,married,primary,no,-466,no,yes,telephone,31,jul,94,15,-1,0,unknown,no,
38,admin.,single,secondary,no,2600,yes,no,cellular,19,nov,67,1,-1,0,unknown,no,7.8636512654486515
31,management,single,tertiary,no,3,no,no,cellular,4,feb,406,2,-1,0,unknown,no,1.3862943611198906
38,technician,married,unknown,no,90,yes,yes,unknown,8,may,20,2,-1,0,unknown,no,4.51085950651685
50,management,married,tertiary,no,2570,no,no,cellular,18,nov,273,2,-1,0,unknown,no,7.852050207265889
36,management,single,tertiary,no,181,yes,no,cellular,13,may,159,2,278,4,failure,no,5.204006687076795
52,blue-collar,married,primary,no,66653,no,no,cellular,14,aug,109,3,-1,0,unknown,no,11.107270338809778
50,entrepreneur,married,secondary,no,556,yes,no,unknown,16,may,130,2,-1,0,unknown,no,6.322565239927284
38,housemaid,married,secondary,no,110,no,no,cellular,25,may,167,1,-1,0,unknown,no,4.709530201312334
30,services,single,secondary,no,9,no,yes,cellular,29,jan,194,2,205,2,failure,no,2.302585092994046
46,management,married,secondary,no,0,no,no,unknown,12,jun,155,1,-1,0,unknown,no,0.0
54,management,married,secondary,yes,5249,yes,no,cellular,17,nov,108,1,-1,0,unknown,no,8.565983355585669
46,blue-collar,married,primary,no,2499,yes,no,unknown,16,may,42,3,-1,0,unknown,no,7.824046010856292
49,management,married,tertiary,no,276,no,no,cellular,27,aug,62,5,-1,0,unknown,no,5.6240175061873385
36,management,single,tertiary,no,3343,no,no,cellular,18,nov,307,1,-1,0,unknown,no,8.114922974204593
58,self-employed,married,secondary,no,9994,no,no,cellular,10,jul,400,1,-1,0,unknown,no,9.209840246934501
29,admin.,single,secondary,no,613,yes,no,unknown,19,jun,779,1,-1,0,unknown,no,6.419994928147142
41,blue-collar,single,secondary,no,925,yes,no,telephone,13,may,43,1,-1,0,unknown,no,6.8308742346461795
32,management,married,tertiary,no,393,no,no,cellular,28,jan,458,2,-1,0,unknown,no,5.976350909297934
33,services,divorced,secondary,yes,339,yes,no,unknown,23,may,496,4,-1,0,unknown,no,5.8289456176102075
31,entrepreneur,married,tertiary,no,1216,no,no,cellular,8,aug,150,4,-1,0,unknown,no,7.104144092987527
44,technician,married,tertiary,no,1818,yes,yes,cellular,30,apr,247,1,-1,0,unknown,no,7.506042178518122
51,entrepreneur,divorced,tertiary,no,2109,no,no,cellular,12,apr,119,1,181,2,success,no,7.6544432264701125
38,admin.,married,secondary,no,46,no,no,cellular,7,aug,48,2,-1,0,unknown,no,3.8501476017100584
38,management,married,tertiary,no,980,no,no,unknown,3,jun,662,5,-1,0,unknown,no,6.8885724595653635
27,unemployed,single,tertiary,no,3060,no,no,cellular,30,jan,533,1,-1,0,unknown,no,8.026496938945412
41,housemaid,married,primary,no,46,no,no,cellular,22,aug,268,1,-1,0,unknown,no,3.8501476017100584
32,blue-collar,married,primary,no,274,yes,no,unknown,9,may,21,3,-1,0,unknown,no,5.616771097666572
45,admin.,married,secondary,no,805,yes,no,unknown,15,may,186,3,-1,0,unknown,no,6.692083742506628
54,housemaid,married,primary,no,3151,no,no,unknown,18,jun,350,7,-1,0,unknown,no,8.05579245097777
36,technician,divorced,secondary,no,160,yes,no,unknown,26,may,142,1,-1,0,unknown,no,5.081404364984463
33,management,married,tertiary,no,0,yes,no,cellular,28,jul,54,3,-1,0,unknown,no,0.0
40,services,divorced,secondary,no,694,yes,no,cellular,31,jul,75,14,-1,0,unknown,no,6.543911845564792
37,blue-collar,married,secondary,no,509,yes,no,cellular,20,apr,172,1,-1,0,unknown,no,6.234410725718371
48,blue-collar,married,primary,no,237,yes,no,unknown,19,jun,18,18,-1,0,unknown,no,5.472270673671475
36,management,married,tertiary,no,0,yes,no,cellular,29,jan,86,1,237,17,other,no,0.0
46,management,married,tertiary,no,16,yes,no,cellular,6,may,304,1,-1,0,unknown,no,2.833213344056216
29,admin.,divorced,secondary,no,504,yes,no,cellular,7,may,203,1,-1,0,unknown,no,6.22455842927536
41,technician,married,secondary,no,-274,yes,no,unknown,27,may,182,3,-1,0,unknown,no,
44,management,married,tertiary,no,0,yes,no,unknown,28,may,260,1,-1,0,unknown,no,0.0
40,management,married,tertiary,no,0,yes,no,cellular,2,feb,279,1,-1,0,unknown,no,0.0
33,technician,single,tertiary,no,2565,yes,no,cellular,13,may,128,2,-1,0,unknown,no,7.850103545175582
60,technician,married,tertiary,no,91,no,no,cellular,27,aug,105,4,-1,0,unknown,no,4.5217885770490405
48,blue-collar,married,secondary,no,558,yes,no,telephone,5,feb,708,8,-1,0,unknown,no,6.326149473155099
37,unemployed,single,tertiary,no,1032,no,no,telephone,4,feb,63,1,-1,0,unknown,no,6.940222469119639
39,management,married,tertiary,no,351,yes,no,unknown,20,may,999,3,-1,0,unknown,no,5.863631175598097
28,student,single,secondary,no,231,yes,no,cellular,8,may,55,1,-1,0,unknown,no,5.44673737166631
44,housemaid,married,primary,no,3706,no,no,unknown,17,jun,209,3,-1,0,unknown,no,8.217978203150732
37,management,married,tertiary,no,5,no,no,cellular,29,aug,36,2,-1,0,unknown,no,1.791759469228055
58,management,single,tertiary,no,342,no,yes,cellular,11,jul,564,2,-1,0,unknown,no,5.83773044716594
50,unemployed,single,secondary,no,588,no,no,cellular,31,jul,649,3,-1,0,unknown,no,6.3784261836515865
38,services,married,secondary,no,3165,yes,no,unknown,12,may,152,2,-1,0,unknown,no,8.060224240440958
31,management,single,tertiary,no,0,no,no,cellular,25,aug,101,6,-1,0,unknown,no,0.0
33,technician,divorced,secondary,no,464,no,no,cellular,4,feb,207,4,-1,0,unknown,no,6.142037405587356
35,management,single,tertiary,no,837,no,no,cellular,4,aug,329,1,-1,0,unknown,no,6.731018100482083
53,management,married,tertiary,no,34230,yes,yes,cellular,7,may,279,1,358,9,other,no,10.44088694523715
58,retired,married,secondary,no,5435,yes,no,unknown,6,may,118,1,-1,0,unknown,no,8.600798775271034
26,blue-collar,single,primary,no,102,yes,no,unknown,16,may,46,1,-1,0,unknown,no,4.634728988229636
34,admin.,married,secondary,no,641,yes,yes,unknown,16,may,467,1,-1,0,unknown,no,6.464588303689961
50,blue-collar,married,primary,no,334,no,no,cellular,27,aug,79,3,-1,0,unknown,no,5.814130531825066
42,blue-collar,married,unknown,no,149,yes,no,telephone,23,jul,329,3,-1,0,unknown,no,5.0106352940962555
46,admin.,married,secondary,no,179,yes,no,cellular,29,jan,194,4,436,1,other,no,5.19295685089021
45,blue-collar,married,primary,no,61,no,no,cellular,17,apr,108,1,-1,0,unknown,no,4.127134385045092
46,services,married,secondary,no,375,no,no,telephone,31,jul,172,6,-1,0,unknown,no,5.929589143389895
31,technician,single,secondary,no,2088,no,no,cellular,9,feb,15,14,-1,0,unknown,no,7.644440761556566
44,technician,single,secondary,no,29,yes,no,unknown,5,may,151,1,-1,0,unknown,no,3.4011973816621555
36,management,married,tertiary,no,3839,no,no,cellular,19,nov,146,1,-1,0,unknown,no,8.253227645581772
50,management,married,secondary,no,2910,no,no,telephone,29,jul,790,1,-1,0,unknown,no,7.976251943745623
33,management,single,tertiary,no,3770,no,no,cellular,28,jan,757,2,-1,0,unknown,no,8.235095497258357
33,blue-collar,married,primary,no,141,yes,no,unknown,21,may,578,2,-1,0,unknown,no,4.955827057601261
55,management,single,tertiary,no,0,no,no,cellular,30,apr,156,3,-1,0,unknown,no,0.0
40,services,single,secondary,no,65,yes,no,cellular,15,may,15,3,-1,0,unknown,no,4.189654742026425
30,technician,married,secondary,no,-306,yes,yes,cellular,18,nov,372,1,186,1,failure,no,
36,services,married,secondary,no,3740,yes,no,cellular,7,apr,254,1,-1,0,unknown,no,8.227108234348146
34,services,divorced,secondary,no,0,yes,yes,unknown,20,may,203,1,-1,0,unknown,no,0.0
46,entrepreneur,married,secondary,no,131,yes,no,cellular,20,apr,69,2,-1,0,unknown,no,4.882801922586371
55,management,married,tertiary,no,23189,yes,no,unknown,14,may,77,1,-1,0,unknown,no,10.051476430249577
56,blue-collar,divorced,primary,yes,-1,no,no,cellular,18,jul,304,3,-1,0,unknown,no,-inf
34,admin.,single,secondary,no,6979,yes,no,cellular,15,may,14,5,-1,0,unknown,no,8.850804195756417
42,management,married,tertiary,no,187,no,no,cellular,11,aug,64,1,-1,0,unknown,no,5.236441962829949
48,blue-collar,married,primary,no,1203,no,no,cellular,6,aug,61,5,-1,0,unknown,no,7.093404625868766
51,management,married,primary,no,6298,yes,no,unknown,20,jun,14,3,-1,0,unknown,no,8.74814616962193
45,blue-collar,single,tertiary,no,-243,no,yes,cellular,8,jul,171,2,-1,0,unknown,no,
35,self-employed,single,primary,no,181,yes,no,unknown,15,may,19,8,-1,0,unknown,no,5.204006687076795
63,self-employed,married,tertiary,no,661,no,no,cellular,2,mar,56,2,-1,0,unknown,no,6.495265555937008
35,blue-collar,married,secondary,no,270,yes,yes,cellular,6,apr,332,2,335,1,failure,no,5.602118820879701
25,student,single,secondary,no,1919,yes,no,cellular,15,may,264,1,351,4,failure,no,7.560080465021827
26,self-employed,married,secondary,no,492,yes,yes,cellular,15,may,439,4,-1,0,unknown,no,6.20050917404269
29,management,single,tertiary,no,91,no,no,cellular,30,apr,99,1,274,4,other,no,4.5217885770490405
26,management,married,tertiary,no,775,no,no,unknown,19,may,35,3,-1,0,unknown,no,6.654152520183219
26,blue-collar,single,secondary,no,2669,yes,no,cellular,16,apr,242,1,-1,0,unknown,no,7.8898337513942955
23,management,single,tertiary,no,2605,yes,no,unknown,7,may,278,6,-1,0,unknown,no,7.8655717576847906
51,management,single,unknown,no,1277,no,no,cellular,22,feb,143,5,294,1,failure,no,7.15305163493748
51,blue-collar,married,secondary,no,568,yes,no,unknown,4,jun,37,1,-1,0,unknown,no,6.343880434126331
43,technician,married,secondary,no,2344,yes,no,unknown,27,may,111,2,-1,0,unknown,no,7.76004068088038
81,retired,divorced,primary,no,4321,no,no,cellular,11,aug,163,3,-1,0,unknown,no,8.371473537066832
42,management,divorced,tertiary,no,1064,no,no,cellular,18,aug,101,2,-1,0,unknown,no,6.970730078143525
41,services,married,secondary,no,241,yes,yes,unknown,4,jun,144,1,-1,0,unknown,no,5.488937726156687
35,technician,single,secondary,no,183,no,no,cellular,1,sep,516,2,130,2,failure,no,5.214935757608986
32,management,married,tertiary,no,9214,no,yes,unknown,18,oct,71,1,-1,0,unknown,no,9.128587870103924
51,services,single,secondary,no,513,yes,no,cellular,29,jul,331,2,-1,0,unknown,no,6.2422232654551655
33,technician,married,secondary,no,14850,yes,no,cellular,5,feb,122,5,-1,0,unknown,no,9.605822482030945
38,self-employed,married,secondary,no,279,yes,no,unknown,28,may,110,5,-1,0,unknown,no,5.634789603169249
48,retired,married,tertiary,no,4,no,yes,cellular,23,jul,70,5,-1,0,unknown,no,1.6094379124341003
50,technician,divorced,secondary,no,-298,yes,no,cellular,6,feb,68,8,-1,0,unknown,no,
39,blue-collar,single,secondary,no,522,yes,no,telephone,14,may,225,7,350,2,failure,no,6.259581464064923
30,services,single,secondary,no,0,yes,no,cellular,7,jul,161,2,-1,0,unknown,no,0.0
39,technician,married,secondary,no,8,no,yes,cellular,17,nov,333,2,96,2,failure,no,2.1972245773362196
35,technician,married,tertiary,no,432,no,no,cellular,12,aug,104,8,-1,0,unknown,no,6.07073772800249
41,technician,married,secondary,no,-378,yes,no,cellular,5,feb,361,1,253,2,failure,no,
41,admin.,married,secondary,no,338,yes,no,unknown,16,may,121,1,-1,0,unknown,no,5.82600010738045
35,blue-collar,married,primary,no,2878,yes,no,cellular,18,nov,140,2,-1,0,unknown,no,7.965198290612176
43,management,married,primary,no,62,yes,no,cellular,14,may,133,1,300,3,failure,no,4.143134726391533
27,services,married,secondary,no,1303,yes,yes,unknown,21,may,364,1,-1,0,unknown,no,7.1731917424865985
32,technician,married,secondary,no,255,no,yes,cellular,25,aug,63,5,-1,0,unknown,no,5.545177444479562
39,technician,divorced,secondary,no,0,yes,yes,cellular,30,apr,85,1,-1,0,unknown,no,0.0
